عزیری	22700	N
عزیز	6981738	N,AJ,PRO,ADV,RES
عزیزآباد	0	N
عزیزدردانه	16903	N,AJ
عزیزک	0	N
عزیزی	1060101	N,AJ
عزیمت	183175	N
عسل	5700135	N,AJ
عسلویه	317004	N
عسلی‌رنگ	0	AJ,AJC
عسکر	111013	N,NUM
عسگر	95913	N
عسگراولادی	19	N
عشا	60319	N
عشاء	19	N
عشاق	3770023	N,PL
عشایر	199234	N,AJ,PL
عشر	855010	N,NUM,RES
عشرات	30301	N,PL
عشرت	80609	N
عشرتکده	2500	N,NUM
عشرت‌آباد	3	N
عشره	42005	RES
عشریّه	0	N
عشق	11101215	N,AJ
عشق‌آباد	86620	N
عشق‌باز	40442	N
عشق‌بازی	178810	N
عشق‌وحال	0	N
عشق‌ورزی	38801	N
عشوه	744004	N,NUM
عشوه‌گر	18	N,AJ,NUM
عشوه‌گری	48500	N
عشّاق	0	N
عشیره	21516	N,AJ,NUM
عصا	132064	N
عصابه‌دست	0	N,AJ,ZVR
عصار	150006	N
عصاره	316077	N,AJ
عصازن	0	N
عصب	128031	N,AJ,NUM
عصبانی	845089	N,AJ,ADV
عصبانیت	374077	N
عصبی	765410	N,AJ,ADV
عصبیت	25	N
عصبی‌کننده	0	AJ,AJC
عصب‌شناس	3353	N,AJ
عصب‌شناسی	66586	N
عصب‌کشی	3	N
عصر	4531655	N,AJ,ADV
عصرانه	24	N,AJ,NUM
عصربه‌خیر	0	PS
عصرگاه	7050	N
عصفور	2	N
عصمت	288158	N
عصّار	0	N
عصیان	147047	N,AJ
عصیانگر	12006	N,AJ
عصیانگرانه	0	N
عضد	709001	N
عضلات	165	N,NUM,PL
عضلانی	226053	N,AJ
عضله	146042	N,NUM
عضو	1010002624	N,AJ,RES
عضوپذیری	0	N
عضوگیری	103007	N,NUM
عضویت	9350741	N
عطا	448094	N
عطاءالله	121	N
عطاالله	18	N
عطابخش	5842	N
عطار	1360074	N
عطارد	42918	N,NUM
عطاشده	0	N,AJ
عطاکننده	0	N
عطایا	191003	N,PL
عطر	6420133	N
عطرآگین	53115	N,AJ
عطرافشان	2	N
عطرافشانی	9094	N
عطرسازی	2	N
عطرپاش	0	N
عطریات	2	N,PL
عطسه	121016	N,NUM
عطسه‌آور	1270	N
عطش	263069	N
عطف	186158	N,AJ
عطوفت	69440	N
عطّار	0	N
عطیه	71717	N,NUM
عطیّه	0	N
عظام	219069	N,AJ,PL
عظما	14719	N,AJ,PL
عظماء	0	N
عظمت	807478	N,AJ
عظیم	3191386	N,AJ,ADV,RES
عظیم‌آباد	0	N
عظیم‌الجثه	276037	N,AJ
عظیم‌الشأن	57769	AJ
عفاف	161017	N,NUM
عفت	180052	N,NUM
عفریت	10705	N
عفریته	17	N,NUM
عفو	686197	N
عفوشده	4	N
عفونت	405334	N,AJ
عفونت‌زا	18895	N,AJ
عفونت‌زدایی	2	N
عفونی	373100	N,AJ
عفیف	42813	N,AJ,NUM
عفیفانه	0	N
عفیفه	12816	N
عفیف‌آباد	0	N
عقاب	454067	N,AJ
عقار	27301	N
عقال	25501	N
عقاید	1740376	N,PL
عقب	3460447	N,P,AJ,ADV
عقبات	0	N,PL
عقبه	186023	N
عقب‌افتاده	127945	N,AJ
عقب‌افتادگی	36128	N
عقب‌مانده	217074	N,AJ
عقب‌ماندگی	289146	N
عقب‌نشینی	1760569	N
عقب‌گرد	10	N
عقد	1320231	N,RES
عقدنامه	14407	N
عقده	320036	N,AJ,RES
عقده‌گشا	1550	N
عقده‌گشایی	57092	N
عقدکنان	0	N
عقرب	188014	N
عقربه	150021	N,AJ,NUM
عقل	4600724	N,AJ,RES
عقلا	0	N,PL
عقلانی	206165	N,AJ,ADV
عقلانیت	174089	N
عقلاً	0	ADV
عقلی	17300221	N,AJ,RES
عقلیات	478003	N,PL
عقلیه	104002	N,AJ,NUM
عقل‌گرا	35026	N,AJ
عقل‌گرایانه	3	N,AJ
عقل‌گرایی	68517	N
عقوبات	0	N,PL
عقوبت	50218	N,AJ,NUM,RES
عقود	72724	N,NUM,PL
عقودات	15900	N,PL
عقول	49520	N,NUM,RES
عقیدتی	332	N,AJ,NUM,ADV
عقیده	1240840	N,AJ,RES
عقیده‌مند	10302	N,AJ
عقیق	335014	N,AJ
عقیقه	8553	N,RES
عقیل	99728	N
عقیم	93137	N,AJ,NUM
عقیم‌سازی	2	N
علا	782009	N,AJ
علاء	17	N,AJ
علاءالدوله	12	N
علاءالدین	24	N
علائق	285043	N,PL
علائم	721362	N,PL
علائم	0	N,PL
علاج	858076	N
علاج‌پذیر	0	N,AJ
علاف	73806	N,AJ
علاقات	0	N,PL
علاقه	5021019	N
علاقه‌مند	705639	N,AJ
علاقه‌مندسازی	0	N
علامات	0	N,PL
علامت	2600322	N,AJ
علامت‌خوان	307605	AJ
علامت‌دار	57602	AJ
علامت‌گذاری	24	N,NUM
علامه	1420322	N,AJ
علاوه	3220495	N
علایق	317076	N,PL
علت	3673152	N
علت‌العلل	16	N,NUM
علت‌یابی	4	N
علف	267058	N,AJ
علف‌زار	3	N
علف‌کش	41706	N,AJ
علل	1080564	N,PL
علم	13502091	N,AJ,ADV,RES
علما	0	N,PL
علماء	81	N,RES,PL
علمدار	144024	N,AJ
علمیه	1280693	N,AJ
علمیّه	0	N
علم‌آموزی	15	N
علم‌الاشیا	0	N
علم‌الیقین	6	N
علم‌اندوزی	0	N
علم‌دار	165135	N,AJ,NUM
علم‌شنگه	0	N
علم‌کوه	111009	N
علم‌گرا	21	N,AJ
علناً	0	ADV
علنی	606430	N,AJ,ADV
علوفه	69	N,AJ
علوم	10802490	N,RES,PL
علوی	624150	N,AJ
علویه	16103	N,AJ
علّاف	0	N
علّامه	0	N
علّت	0	N
علی	16603447	N,AJ,RES
علیا	129032	N,AJ,RES
علیاحضرت	11006	N
علیامخدره	1480	N
علیت	41639	N
علیخانی	12	N
علیدوستی	12	N
علیرضا	1880465	N
علیرغم	468698	CONJ
علیزاده	126	N
علیشاه	16	N
علیشاهی	0	N
علیقلی	17	N
علیمردان	3	N
علینقی	16	N
علیه	14142535	N,P,AJ,RES
علیها	12	RES
علیهماالسلام	0	N
علیه‌السلام	564	N,RES
علیک	455020	N,RES
علی‌آباد	44	N
علی‌آبادی	37	N
علی‌اشرف	0	N
علی‌اصغر	78	N
علی‌اف	59	N
علی‌الاصول	38216	N,ADV
علی‌البدل	159072	N,AJ
علی‌الحساب	276010	N,AJ,ADV
علی‌الخصوص	1240035	CONJ,ADV
علی‌الظاهر	55223	N,ADV
علی‌القاعده	83714	N,ADV
علی‌اکبر	231	N
علی‌بابا	4	N
علی‌حده	30110	N,AJ,ADV
علی‌خان	10	N
علی‌رضا	462	N
علی‌رغم	735697	CONJ
علی‌صدر	11	N
علی‌قلی	17	N
علی‌محمد	24	N
علی‌نقی	16	N
علی‌هذا	61424	CONJ
عماد	758017	N,RES
عمادالدوله	9	N
عمادالدین	83222	N
عمار	826050	N,RES
عمارات	25732	N,PL
عماری	7562	N
عمال	0	N,PL
عمامه	115041	N,AJ,NUM
عمان	2830260	N,AJ
عمد	184054	N,AJ,RES
عمداً	0	ADV
عمدتاً	0	ADV
عمده	2731743	N,AJ,DET
عمده‌فروش	43	N,AJ,NUM
عمده‌فروشی	94740	N
عمر	10301398	N,AJ,CL
عمرآباد	0	N
عمران	2040401	N,RES
عمراً	0	ADV
عمره	530034	N,RES
عمره‌گزار	26537	N
عمرو	75	N
عمق	1540516	N,AJ,ADV
عمق‌بخشی	0	N
عمل	12105432	N,AJ,RES
عملاً	0	ADV
عملجات	0	N,PL
عمله	107016	N,NUM,RES
عملوند	0	N
عملکرد	1681545	N,AJ
عملگر	5	N
عملی	2761183	N,AJ,ADV
عملیات	2742611	N,AJ,PL
عملیاتی	271	N,AJ
عمل‌آوری	76	N
عمل‌کننده	62320	N,AJ
عمل‌گرا	50706	N,AJ
عمل‌گرایانه	0	AJ,ADV,AJC
عمل‌گرایی	5	N
عمه	350139	N
عمو	793230	N
عمود	105097	N,AJ,NUM
عموزاده	22410	N
عموم	1200600	N,AJ,DET
عمومات	0	N,PL
عموماً	0	ADV
عمومیت	83241	N
عمومیت‌یافته	0	AJ,AJC
عمومی‌سازی	0	N
عمّال	0	N
عمّه	0	N
عمید	4	N
عمیق	1860935	N,AJ,ADV
عمیقاً	0	ADV
عنا	344005	N,RES
عناب	29303	N,NUM
عنابی‌رنگ	0	AJ,AJC
عناد	62044	N,NUM
عنادورزی	2	N
عناصر	1280972	N,RES,PL
عنان	110097	N
عنان‌گسسته	313	N
عنان‌گسیخته	0	N,AJ
عنان‌گسیختگی	0	N
عناوین	2740328	N
عنایات	50631	N,PL
عنایت	673503	N
عنایت‌الله	8	N
عنایه	0	N
عنب	19501	N,RES
عنبر	97813	N,NUM
عنبرافشان	0	N,AJ
عنبیه	72507	N,NUM
عنبیّه	0	N
عنتر	41505	N
عندالله	12	N,ADV,RES
عندالمطالبه	33805	N,AJ,ADV
عندلیب	29806	N,NUM
عنصر	877494	N
عنصرالمعالی	5	N
عنف	98909	N,NUM,RES
عنفوان	17302	N,NUM
عنقا	16410	N
عنوان	33912746	N,CL,RES
عنوانی	163001	N,AJ
عنوان‌بندی	63032	N
عنوان‌شده	254838	AJ
عنّاب	0	N
عنکبوت	173046	N,AJ,NUM
عن‌قریب	31666	N,ADV
عهد	1460331	N,AJ,RES
عهدشکن	9493	N
عهدشکنی	49409	N
عهدنامه	239098	N,AJ,NUM
عهده	2942099	N,RES
عهده‌دار	274890	N,AJ
عهود	8531	N,NUM,PL
عوارض	1110791	N,PL
عواطف	223134	N,PL
عواقب	1300131	N,PL
عوالم	59319	N,NUM,PL
عوام	529145	N,AJ,RES,PL
عوامانه	10	AJ,ADV
عوامر	51000	N
عوامل	2582359	N,PL
عوام‌الناس	20548	N
عوام‌زده	2	N,AJ
عوام‌زدگی	33407	N
عوام‌فریب	41805	N,AJ
عوام‌فریبانه	80507	N,AJ
عوام‌فریبی	136009	N
عوام‌پسند	28343	N,AJ
عوام‌پسندانه	0	N,AJ
عوام‌گرا	2	AJ
عوام‌گرایی	0	N
عواید	45235	N
عود	854026	N
عودت	2360021	N
عور	0	AJ
عورت	57505	N
عوض	2760528	N,AJ,ADV,RES
عوفی	35308	N
عکاس	753180	N,AJ
عکاس‌باشی	101307	N,AJ
عکاس‌خانه	17	N,NUM
عکس	13200992	N,AJ
عکس‌العمل	367234	N,AJ
عکس‌بردار	16	N,NUM
عکس‌برداری	51	N
عکس‌برگردان	56862	N
عکس‌دار	543015	AJ
عکّاس	0	N
عیادت	121090	N
عیار	351085	N,AJ,RES
عیارسنج	2	N,AJ
عیاش	34407	N,AJ
عیال	67515	N,NUM
عیال‌وار	24405	N,AJ
عیان	29	N,AJ
عیب	1550223	N,RES
عیب‌جو	17800	N
عیب‌جویی	63313	N
عیب‌پوشی	8550	N
عیب‌گو	0	N
عیب‌یاب	0	AJ
عید	3240483	N,RES
عیسوی	12507	N,AJ
عیسی	525198	N,RES
عیش	116049	N,RES
عیلام	11	N
عین	5170769	N,AJ,ADV,RES
عیناً	0	ADV
عینک	1070143	N,AJ
عینک‌ساز	8060	N
عینک‌سازی	365000	N
عینک‌فروش	0	N
عینک‌فروشی	4	N
عینیات	0	N,PL
عینیت	76851	N
عینیت‌گرایی	0	N
عین‌الیقین	487003	N
عیوب	208050	N,RES,PL
عیوبات	0	N,PL
عیوض	2	N
عیّار	0	N
عیّاش	0	N
عیّوق	0	N
غائب	57513	N,AJ
غائله	394031	N
غار	137	N
غارت	1420141	N,AJ
غارتگر	45831	N,AJ,NUM
غارت‌زده	13901	N,AJ
غارت‌زدگی	1241	N
غارت‌شده	115008	N,AJ
غارت‌کننده	0	N,AJ
غارت‌گر	202030	N,AJ
غارنشین	40603	N,NUM
غارنشینی	67402	N
غاز	35	N
غازچران	532	N
غاشیه	54003	N
غاصب	222067	N,AJ
غاصبانه	85900	N,AJ,NUM
غافل	919233	N,AJ,ADV
غافله	11303	N
غافلگیر	156060	N,AJ
غافلگیرانه	33016	AJ
غافلگیرکننده	28609	N,AJ
غافل‌گیر	1210058	N,AJ
غافل‌گیری	61	N,NUM
غالب	977249	N,AJ,DET
غالباً	0	ADV
غالیه	29801	N
غامض	23510	N,AJ
غایات	74807	N,PL
غایب	317069	N,AJ
غایت	147066	N,NUM
غایت‌گرا	0	N,AJ
غایله	6495	N
غایی	26642	N,AJ
غبار	950144	N,AJ
غبارآلود	55724	N,AJ
غبارآلوده	9911	N,AJ
غبارروبی	258046	N
غبارزدایی	0	N
غبارگرفته	2	N,AJ
غبارگیر	0	N
غبطه	54920	N,NUM
غبغب	19	N,NUM
غدد	351095	N,AJ,PL
غدر	26307	N,AJ
غدغن	39614	N,AJ,NUM
غده	164134	N,AJ,NUM
غدّار	0	N
غدّه	0	N
غدیر	1030116	N
غذا	480001259	N,AJ
غذاخورده	27	N,AJ,NUM
غذاخوری	156050	N,AJ
غرا	6486	N,AJ,NUM
غراب	14105	N
غرابت	13	N
غرامات	0	N,PL
غرامت	138127	N,NUM
غرانده	0	N
غرایب	10602	N,PL
غرایز	50615	N,NUM,PL
غرایز	0	N,PL
غرب	3362497	N,AJ,ADV
غربا	5802	N,PL
غربال	295009	N,AJ
غربالگری	9	N
غربال‌گری	67710	N
غربت	603092	N,AJ
غربت‌زده	29601	N,AJ
غربت‌زدگی	0	N
غربیه	10103	AJ,RES
غرب‌زده	101805	N,AJ
غرب‌زدگی	68109	N
غرب‌شناسی	200602	N
غرب‌گرا	49814	N,AJ
غرب‌گرایی	33609	N
غررالحکم	2	N
غرش	146014	N
غرش‌کنان	0	ADV
غرض	295096	N
غرض‌ورز	16	N,AJ
غرض‌ورزی	29021	N
غرغر	28104	N
غرغرو	145004	N,AJ
غرغرکنان	5481	N,ADV
غرفه	924235	N
غرق	1330244	N,AJ
غرقاب	44804	N,NUM
غرقابه	0	N,AJ
غرقه	55516	N,AJ,NUM
غرق‌شده	69814	N,AJ
غرنده	8432	N,AJ
غره	45806	N,AJ
غروب	1810145	N,ADV
غرور	2810133	N
غرورآفرین	122015	N,AJ
غرورآمیز	7711	AJ
غرورانگیز	9191	N,AJ
غرولند	7	N
غرّان	9173	N,AJ
غرّش	0	N
غرّه	0	N
غرّیدن	0	N
غریب	1940195	N,AJ,RES
غریبانه	73613	N,AJ,ADV
غریبه	626082	N,AJ
غریب‌نواز	24000	N
غریب‌نوازی	5440	N
غریدن	32	N
غریده	0	N
غریز	39200	N
غریزه	116066	N,NUM
غریزی	60339	N,AJ,NUM
غریق	61414	N,AJ,NUM
غریو	20312	N,NUM
غزال	176018	N,NUM,ADV
غزاله	61606	N
غزل	1790182	N,RES
غزلیات	40	N,PL
غزل‌خوان	0	AJ
غزل‌سرا	16	N
غزل‌سرایی	18704	N
غزنه	36819	N
غزنوی	54969	N
غزنویان	58301	N
غزنین	25409	N
غزه	1840136	N
غزوات	0	N,PL
غزوه	9	N
غسال	0	N
غسالخانه	29010	N
غسال‌خانه	106011	N
غسل	196019	N
غسل‌تعمید	0	N
غسّال	0	N
غش	152021	N,NUM
غشا	19903	N,AJ,NUM
غشاء	23	N
غشایی	5	AJ
غصب	137040	N,AJ,NUM
غصه	582060	N
غصه‌انگیز	0	AJ,AJC
غصه‌دار	20816	N,AJ
غصّه	0	N
غضب	287077	N,AJ,RES
غضبناک	57706	N,AJ,ADV
غضب‌آلود	50401	N,AJ
غضروف	34319	N,AJ,NUM
غضنفر	125050	N
غفار	49709	N,AJ
غفران	51523	N
غفلت	586304	N
غفلتاً	0	ADV
غفلت‌ورزی	0	N
غفور	46409	N,AJ,NUM,RES
غلا	71502	N
غلات	245111	N,PL
غلاف	107014	N,AJ,NUM
غلام	560189	N,AJ,RES
غلامحسین	130	N
غلامرضا	195	N
غلامعلی	79	N
غلام‌حسین	130	N
غلام‌رضا	602196	N
غلبه	678373	N,NUM
غلتان	45102	N,AJ
غلتاندن	33	N
غلتانده	0	N
غلتانیدن	0	N
غلتانیده	0	N
غلتش	0	N
غلتک	30304	N,NUM
غلتیدن	22703	N
غلتیده	0	N
غلتیده	30500	N,AJ,NUM
غلط	6580427	N,AJ,ADV
غلط‌انداز	32271	N,AJ
غلط‌گیر	51111	N
غلط‌گیری	28690	N
غلط‌یاب	16	N,NUM
غلظت	249118	N
غلظت‌یابی	0	N
غلغله	17607	N
غلغلک	12601	N
غلق	14901	N
غله	130026	N,NUM
غلو	11	N
غلوآمیز	6	AJ
غلّه	0	N
غلیظ	205062	N,AJ,RES
غم	2010445	N
غماز	27203	N,AJ
غمبار	13	N,AJ,ADV
غمخوار	41224	N,AJ
غمزه	44704	N,NUM
غمنامه	123011	N
غمناک	67910	N,AJ
غموض	11303	N
غمّاز	0	N
غمگسار	9	N,AJ
غمگنانه	0	N,AJ,ADV,AJC
غمگین	539054	N,AJ,ADV
غمگینانه	0	N,ADV
غم‌افزا	3	N,AJ
غم‌انگیز	295386	N,AJ
غم‌بار	11	N,AJ,ADV
غم‌خوار	22	N,AJ
غم‌دیده	6	N,AJ
غم‌زده	189011	N,AJ,ADV
غم‌زدگی	0	N
غم‌نامه	123011	N
غم‌گسار	112007	N,AJ
غم‌گساری	41401	N
غنا	145144	N,AJ,RES
غنائم	28312	N,PL
غنائم	0	N,PL
غنائی	0	N
غنج	2	N
غنودن	7981	N
غنوده	0	N
غنوده	34401	N,AJ
غنچه	1840029	N
غنی	1190367	N,AJ,RES
غنیمت	105067	N
غنی‌آباد	0	N
غنی‌سازی	434033	N
غنی‌شده	10	N,AJ
غواص	46132	N,AJ,NUM
غور	19	N
غوره	98105	N,NUM
غوریان	0	N,PL
غوزک	0	N
غوطه	122009	N,NUM
غوطه‌ور	109339	N,AJ,NUM
غوغا	138053	N,AJ
غول	545057	N
غول‌آسا	37918	N,AJ
غول‌پیکر	189838	N,AJ
غوّاص	0	N
غیاب	493077	N,AJ
غیاث	88714	N
غیاث‌الدین	124	N
غیب	271057	N,AJ
غیبت	703232	N
غیبی	179043	N,AJ
غیب‌گو	18102	N,AJ
غیر	14301619	N,AJ,RES
غیرآزاد	6	AJ
غیرآزمایشی	2	AJ
غیرآگاهانه	2	N,AJ
غیراجباری	2	AJ
غیراجتماعی	2	AJ
غیراحساسی	0	AJ
غیراختصاصی	3	AJ
غیراخلاقی	34	AJ
غیرادبی	2	AJ
غیرارادی	15	AJ,ADV
غیراروپایی	12	N,AJ
غیرازآن	0	ADV
غیرازآنکه	0	ADV
غیرازاین	0	ADV
غیرازاینکه	0	ADV
غیراساسی	0	AJ
غیراستاندارد	36	N,AJ
غیراستراتژیک	0	AJ,ADV,AJC
غیراشباع	4	AJ
غیراصولی	38	AJ,ADV
غیرافزوده	0	N,AJ
غیراقتصادی	29	AJ
غیرامنیتی	0	AJ
غیرانتفاعی	97	N,AJ
غیرانسانی	55	AJ
غیرانقلابی	11	N,AJ
غیربرجسته	0	N,AJ,ADV
غیربهداشتی	40	N,AJ
غیربومی	21	N,AJ
غیرت	650081	N,AJ
غیرتجاری	25	AJ
غیرتخصصی	8	AJ
غیرترکیبی	0	N
غیرتعاونی	0	N,AJ
غیرتمند	124015	N,AJ
غیرتمندانه	3	N,ADV
غیرتهاجمی	3	AJ
غیرتوحیدی	0	AJ
غیرتکراری	0	AJ
غیرثابت	0	N
غیرجنایی	0	AJ
غیرجنسی	4	N,AJ
غیرجنگی	3	AJ
غیرحرارتی	0	AJ
غیرحرفه‌ای	20	AJ
غیرحضوری	18	AJ,ADV
غیرحقوقی	3	AJ
غیرحقیقی	5	N,AJ
غیرخصوصی	2	AJ
غیرخطی	27	AJ
غیرخلاقانه	0	AJ,ADV
غیرخودی	48	N,AJ
غیرخوراکی	3	AJ
غیردائمی	0	N
غیردانشگاهی	3	AJ
غیردرسی	9	AJ
غیردستوری	3	AJ
غیردقیق	0	N,AJ
غیردوستانه	0	AJ,ADV,AJC
غیردولتی	273632	N,AJ
غیردینی	36	AJ
غیررسمی	245	N,AJ
غیررقابتی	8	AJ
غیرروحانی	17	N,AJ
غیرزمینی	0	N,AJ,ADV
غیرزنده	0	N,AJ
غیرسالم	0	N
غیرسیاسی	29	AJ
غیرشخصی	4	AJ
غیرشرطی	4	AJ
غیرشرعی	10	AJ
غیرشفاهی	0	AJ
غیرشهری	11	AJ
غیرصریح	0	N
غیرضروری	71	AJ
غیرطبیعی	67	AJ
غیرعادلانه	29	N,AJ,ADV
غیرعادی	111	AJ,ADV
غیرعاقلانه	5	N,AJ
غیرعامل	108001	AJ
غیرعربی	0	N,AJ
غیرعرفانی	0	AJ
غیرعقلانی	9	AJ
غیرعلمی	0	N
غیرعلنی	68	AJ,ADV
غیرعملی	21	N,AJ
غیرعملیاتی	21	AJ
غیرعمومی	0	AJ
غیرفارسی	0	N,AJ
غیرفارسی‌زبان	56	N,AJ
غیرفرهنگی	3	AJ
غیرفعال	58	N,AJ
غیرفلز	0	N
غیرفکورانه	0	AJ,ADV,AJC
غیرقابل	399000	AJ
غیرقانونی	591558	AJ,ADV
غیرقطعی	7	AJ
غیرمؤدبانه	3	N,AJ
غیرمادی	20	AJ
غیرمالی	10	N,AJ
غیرماهرانه	0	N,AJ
غیرمتخصص	22	N,AJ
غیرمترقبه	96991	N,AJ,NUM
غیرمتعارف	0	N
غیرمتمرکز	20	AJ
غیرمتناسب	0	N
غیرمتناهی	0	N
غیرمجاز	332165	AJ,ADV
غیرمحترمانه	0	N,AJ
غیرمحتمل	0	N,AJ
غیرمذهبی	30	N,AJ
غیرمرئی	0	N
غیرمرسوم	2	AJ
غیرمسئول	0	N
غیرمسئول	0	N
غیرمسئولانه	0	N
غیرمساوی	0	N
غیرمستغلات	0	N,PL
غیرمستقر	10000	N,AJ
غیرمستقل	7	AJ
غیرمستقیم	239311	AJ,ADV
غیرمستمر	0	N,AJ,AJC
غیرمسلح	0	N
غیرمسلحانه	0	AJ,ADV,AJC
غیرمسلم	5	N
غیرمسلمان	0	N
غیرمسکونی	9	AJ
غیرمشابه	2	N,AJ
غیرمطمئن	0	N
غیرمعقول	0	N
غیرمعمول	96334	N,AJ
غیرمعهود	0	AJ
غیرمعیار	0	N,AJ
غیرمفید	11	AJ,ADV
غیرمقدور	0	N
غیرملفوظ	21	N,AJ
غیرملموس	0	AJ,ADV,AJC
غیرممکن	173175	N,AJ,ADV
غیرمنتظره	110077	N,AJ,NUM
غیرمنصفانه	29	N,AJ,ADV
غیرمنطقی	91	AJ,ADV
غیرمنظم	0	AJ
غیرمنقول	0	N
غیرموجه	0	N
غیرموقت	0	AJ
غیرمکانیزه	0	N,AJ,AJC
غیرناب	0	AJ,AJC
غیرنظامی	97526	N,AJ
غیرنفتی	0	N,AJ
غیره	2230690	N,PRO,RES
غیرهمسو	0	N,AJ
غیرهوشمندانه	0	AJ,ADV,AJC
غیرواضح	0	N,AJ
غیرواقع	9	N,AJ
غیرواقع‌بینانه	8	AJ
غیرورزشی	0	N,AJ
غیروطنی	0	N,AJ,AJC
غیرپاستوریزه	6	N,AJ
غیرپرسشی	0	AJ
غیرپزشکی	17	AJ
غیرچسبان	0	N,AJ,AJC
غیرکارا	2	AJ
غیرکلامی	4	AJ,ADV
غیرکلیدی	0	N,AJ,AJC
غیریکنواخت	6	AJ
غیظ	24306	N,NUM
غیور	129060	N,AJ
غیّه	0	N
فؤاد	349015	N
فئودال	53920	N,AJ,NUM
فئودالیسم	31403	N,NUM
فئودور	3	N
فائزه	1740015	N
فائق	141062	N,AJ,NUM
فائقه	13	N,AJ
فابریک	276001	N,AJ
فابیو	5	N
فاتح	342122	N,AJ
فاتحانه	55602	N,AJ,ADV
فاتحه	158036	N,NUM
فاتحه‌خوانی	17	N,NUM
فاجعه	701345	N,AJ
فاجعه‌آفرین	6	N,AJ
فاجعه‌آمیز	29	AJ
فاجعه‌بار	72911	AJ
فاجعه‌زده	2	N,AJ
فاحش	122079	N,AJ
فاحشه	20	N,NUM
فاحشه‌خانه	3	N
فاحشگی	0	N
فاخته	48213	N,NUM
فاخر	161025	N,AJ
فاراب	3	N
فاراد	624000	N
فارس	13900828	N,AJ,RES
فارسی‌زبان	56	N,AJ
فارسی‌ساز	0	N
فارسی‌نویس	0	N,ZVR
فارسی‌گو	6931	N,AJ
فارغ	1960116	N,AJ
فارغ‌التحصیل	1439458	N,AJ
فارنهایت	19	N,AJ
فاروج	3	N
فاروق	69	N
فاریاب	19204	N
فاز	1430340	N,AJ
فازبندی	0	N
فازمتر	0	N
فاستر	9	N
فاستونی	17	N,AJ,NUM
فاسد	789214	N,AJ
فاسدشدن	6	N,NUM
فاسق	47023	N,AJ,RES
فاش	567174	N,AJ
فاشیست	28	N,AJ,NUM
فاش‌سازی	0	N
فاصل	158101	N,AJ,NUM
فاصله	42901551	N,AJ
فاصله‌دار	72941	N,AJ
فاصله‌گذاری	45616	N
فاصله‌گیری	5	N
فاصله‌یاب	0	N
فاضل	501148	N,AJ
فاضلاب	1160420	N,AJ
فاضلانه	10801	N,AJ
فاضله	60046	N,AJ,NUM
فاضل‌آباد	0	N
فاطر	77308	N
فاطمه	2110326	N,RES
فاطمی	305098	N,AJ
فاطمیه	101064	N,AJ,NUM
فاطمیون	0	N,PL
فاعل	178047	N,AJ,NUM
فاقد	2180656	N,P,AJ
فال	1670039	N
فالانژ	7	N,AJ
فالوده	262001	N,NUM
فالگیر	5	N
فال‌بین	5	N
فال‌بینی	24033	N
فال‌نامه	0	N
فال‌گوش	7	N
فال‌گیر	18	N,NUM
فال‌گیری	0	N
فامیل	252084	N,AJ
فانوس	254036	N,AJ
فانوس‌افروز	0	N,ZVR
فانی	224092	N,AJ,RES
فاهمه	0	N
فاوست	29	N
فاکتوریل	16	N,NUM
فاکس	1520107	N
فاکنر	5	N
فایبر	99902	N
فایبرگلاس	24	N,NUM
فایح	219000	N
فایده	780195	N
فایرفاکس	0	N
فایروال	0	N
فاینانس	19	N
فتاح	168010	N
فتاحی	1910012	N
فتادن	21200	N
فتادگی	1871	N
فتانه	3	N
فتاوا	12904	N,PL
فتح	4090383	N,AJ,RES
فتحعلی	79	N
فتحه	13500001	N,RES
فتح‌آباد	3	N
فتح‌الله	16	N
فتح‌شده	5	N,AJ
فتح‌ناشدنی	0	N,AJ
فتح‌نامه	13200	N
فتراک	0	N
فترت	16819	N
فتق	55606	N
فتنه	1170158	N,RES
فتنه‌آفرین	2	N,AJ
فتنه‌انگیز	53814	N,AJ
فتنه‌جو	2702	N,AJ
فتنه‌گر	185915	N,AJ
فتنه‌گری	13	N
فتوا	128096	N,AJ
فتوالکتریک	2	AJ
فتوت	31610	N
فتوح	7	N
فتوحات	0	N,PL
فتوسنتز	16	N,NUM
فتوشاپ	1650002	N
فتوّت	0	N
فتوژنیک	2	AJ
فتوکپی	185113	N
فتّان	0	N
فتیله	33215	N,NUM
فجایع	165054	N,PL
فجر	2840295	N,AJ,RES
فجور	0	N,PL
فجیره	5	N
فجیع	111028	N,AJ
فحاش	34802	N,NUM
فحش	323043	N
فحشا	187039	N,AJ
فحشاء	8	N
فحش‌کاری	0	N
فحلویات	0	N,PL
فحّاش	0	N
فخر	617061	N
فخرآباد	8	N
فخرآفرین	0	AJ
فخرالدوله	4	N
فخرالدین	29	N
فخرفروش	5110	N
فخرفروشی	13	N
فخری	82814	N,RES
فخّار	0	N
فخیم	35914	N,AJ
فخیمه	0	AJ
فدا	382059	N,AJ,NUM
فداکار	94518	N,AJ
فداکارانه	15	N,AJ,ADV
فدایی	928057	N,AJ
فدراسیون	1131117	N
فدرال	231355	N,AJ
فدک	110044	N
فدیه	14414	N,NUM,RES
فر	3160099	N,AJ,RES
فرآورده	537535	N
فرآوری	64	N
فرآیند	613	N
فرا	401	N,AJ,ADV
فرابنفش	51703	N,NUM
فرات	116094	N
